"code","occupation_single","occupation_origin","category"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
540,"telegrapher, lineperson","Linemen and servicemen, telegraph, telephone, and power","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist, autoist","Locomotive engineers","Craftsmen"
541,"engineer, locomotist","Locomotive engineers","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
542,"stoker","Locomotive firemen","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
543,"loomfixer, loomer","Loom fixers","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
544,"machinist","Machinists","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
545,"mechanician, repairer","Airplane-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
550,"mechanic, mechanician, repairer","Automobile-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
551,"mechanics, mechanician, repairer","Office machine-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
552,"mechanic, mechnician, repairer","Radio and television-mechanics and repairmen","Craftsmen"
553,"mechanician, repairer, railroader","Railroad and car shop-mechanics and repairmen","Craftsmen"
553,"mechanician, repairer, railroader","Railroad and car shop-mechanics and repairmen","Craftsmen"
553,"mechanician, repairer, railroader","Railroad and car shop-mechanics and repairmen","Craftsmen"
553,"mechanician, repairer, railroader","Railroad and car shop-mechanics and repairmen","Craftsmen"
553,"mechanician, repairer, railroader","Railroad and car shop-mechanics and repairmen","Craftsmen"
553,"mechanician, repairer, railroader","Railroad and car shop-mechanics and repairmen","Craftsmen"
